binary_ohe__Gender_Male,binary_ohe__OverTime_Yes,binary_ohe__Attrition_Yes,ohe__EducationBackground_Life Sciences,ohe__EducationBackground_Marketing,ohe__EducationBackground_Medical,ohe__EducationBackground_Other,ohe__EducationBackground_Technical Degree,ohe__MaritalStatus_Married,ohe__MaritalStatus_Single,ohe__EmpDepartment_Development,ohe__EmpDepartment_Finance,ohe__EmpDepartment_Human Resources,ohe__EmpDepartment_Research & Development,ohe__EmpDepartment_Sales,ohe__EmpJobRole_Data Scientist,ohe__EmpJobRole_Delivery Manager,ohe__EmpJobRole_Developer,ohe__EmpJobRole_Finance Manager,ohe__EmpJobRole_Healthcare Representative,ohe__EmpJobRole_Human Resources,ohe__EmpJobRole_Laboratory Technician,ohe__EmpJobRole_Manager,ohe__EmpJobRole_Manager R&D,ohe__EmpJobRole_Manufacturing Director,ohe__EmpJobRole_Research Director,ohe__EmpJobRole_Research Scientist,ohe__EmpJobRole_Sales Executive,ohe__EmpJobRole_Sales Representative,ohe__EmpJobRole_Senior Developer,ohe__EmpJobRole_Senior Manager R&D,ohe__EmpJobRole_Technical Architect,ohe__EmpJobRole_Technical Lead,ohe__BusinessTravelFrequency_Travel_Frequently,ohe__BusinessTravelFrequency_Travel_Rarely,scaler__Age,scaler__DistanceFromHome,scaler__EmpHourlyRate,scaler__EmpLastSalaryHikePercent,scaler__ExperienceYearsAtThisCompany,scaler__ExperienceYearsInCurrentRole,scaler__NumCompaniesWorked,scaler__TotalWorkExperienceInYears,scaler__TrainingTimesLastYear,scaler__YearsSinceLastPromotion,scaler__YearsWithCurrManager,remainder__EmpEducationLevel,remainder__EmpEnvironmentSatisfaction,remainder__EmpJobInvolvement,remainder__EmpJobLevel,remainder__EmpJobSatisfaction,remainder__EmpRelationshipSatisfaction,remainder__EmpWorkLifeBalance
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8361068534887502,-0.9945213590847658,0.6002041625019447,-0.07303785335596177,-0.935804276355192,-1.7711551100586682,-0.2895227762494376,-0.06126353935695343,1.7510371529887523,0.4028529834629872,-0.281856995190024,4.0,2.0,4.0,2.0,1.0,4.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.619446181290099,-0.8722096833505628,0.8953137876877437,0.7396901323938455,-0.23923978916701666,-0.8836035444382807,0.9155995994058219,0.3987070666214634,0.15669427823811324,-0.10624860726743034,-0.281856995190024,3.0,4.0,1.0,2.0,2.0,4.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.395634944775428,-0.26065130467954756,-1.711487901453481,2.36514610389346,0.009374837435404935,-0.3644191610940013,2.1207219750610813,2.3919130258612737,-0.6404771591372063,-0.976563525066066,-1.6615420899740658,3.0,2.0,2.0,3.0,3.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1710437108272698,1.0847771283966858,-0.28512471305545234,-1.156675167689038,-0.935804276355192,-0.3644191610940013,-0.2895227762494376,-0.06126353935695343,-0.6404771591372063,0.4028529834629872,-0.281856995190024,2.0,3.0,3.0,3.0,4.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4020055116579608,0.10628372252306158,-0.33430965058641887,-0.34394718193923085,-0.935804276355192,-0.3644191610940013,-1.092937693352944,-1.1345282866399282,-0.6404771591372063,0.4028529834629872,-0.7910577131157575,3.0,1.0,3.0,1.0,4.0,4.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052767525687401326,0.47321874972567074,-0.9245289009580169,0.4687808038105764,0.8359047833446286,1.0423167878706656,-0.6912302348011908,-0.06126353935695343,-0.6404771591372063,0.7640663105312053,0.949911040600859,3.0,1.0,3.0,2.0,4.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0599180900034213,-0.6275863318821566,-1.6131180263915479,-0.34394718193923085,0.9545539512260023,0.2896758058165739,-0.2895227762494376,2.3919130258612737,-0.6404771591372063,-0.976563525066066,1.0978280995940177,2.0,4.0,2.0,5.0,2.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7242012352314147,2.1855822100045135,1.0428686002806433,-0.885765839105769,0.21957550914793383,0.2896758058165739,0.9155995994058219,-0.36791061000923186,-2.234820033887845,-0.976563525066066,-0.281856995190024,3.0,4.0,4.0,1.0,2.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5067605655992764,-0.3829629804137506,-1.121268651081883,1.2815087895603836,0.009374837435404935,0.2896758058165739,0.11218468230231556,-0.36791061000923186,-0.6404771591372063,-0.10624860726743034,0.3596600408137587,5.0,3.0,3.0,1.0,3.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1710437108272698,1.5740238313334982,-0.9737138384889834,-0.07303785335596177,0.009374837435404935,0.2896758058165739,-1.092937693352944,-0.6745576806615107,-0.6404771591372063,1.0442451339701715,0.0794266637425508,3.0,4.0,1.0,1.0,3.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052767525687401326,-0.9945213590847658,-1.711487901453481,-0.34394718193923085,0.21957550914793383,0.003948021182106815,-0.6912302348011908,-0.6745576806615107,-0.6404771591372063,-0.10624860726743034,0.0794266637425508,4.0,3.0,1.0,2.0,4.0,3.0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3948549473419409,1.9409588585361073,0.7969439126258108,-0.885765839105769,0.8359047833446286,0.8914995868024942,-0.6912302348011908,-0.06126353935695343,0.15669427823811324,-0.976563525066066,-0.7910577131157575,3.0,2.0,3.0,2.0,3.0,1.0,2.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052767525687401326,-0.3829629804137506,-0.7277891508341509,-0.6148565105224999,0.40165961319364796,0.8914995868024942,0.5138921408540688,0.3987070666214634,-0.6404771591372063,1.4667193431560928,0.949911040600859,3.0,3.0,4.0,2.0,1.0,1.0,3.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.618666183856612,0.7178421011940768,0.3050945373161457,-0.885765839105769,-0.935804276355192,-0.3644191610940013,-0.6912302348011908,-1.2878518219660675,1.7510371529887523,0.4028529834629872,-0.281856995190024,3.0,3.0,3.0,1.0,3.0,3.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1781942751432897,-0.9945213590847658,-0.4326795256483519,0.4687808038105764,0.5622691754677592,0.8914995868024942,-0.6912302348011908,-0.36791061000923186,0.15669427823811324,1.634381228329841,0.949911040600859,3.0,3.0,3.0,2.0,3.0,2.0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.388484380459408,-0.5052746561479536,-0.8753439634270505,1.5524181181436527,1.5811746344251596,1.6080687118860466,0.9155995994058219,1.4719718139044384,-0.6404771591372063,-0.10624860726743034,1.559632872173717,4.0,4.0,2.0,3.0,1.0,3.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5075405630327636,-0.13833962894534452,-0.5802343382412514,-0.07303785335596177,-0.935804276355192,-0.3644191610940013,1.7190145165093282,-0.9812047513137891,-0.6404771591372063,0.4028529834629872,-0.281856995190024,4.0,4.0,3.0,1.0,2.0,4.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.618666183856612,-0.9945213590847658,1.5839029131212747,-0.885765839105769,-0.23923978916701666,-0.3644191610940013,-0.6912302348011908,-0.9812047513137891,0.15669427823811324,0.7640663105312053,-0.281856995190024,2.0,4.0,2.0,1.0,1.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9543830386286186,0.8401537769282799,0.10835478719227967,1.0105994609771145,0.5622691754677592,0.003948021182106815,-1.092937693352944,-0.21458707468309265,-0.6404771591372063,-0.976563525066066,0.949911040600859,2.0,2.0,4.0,2.0,1.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05913809256993423,1.0847771283966858,0.7477589750948442,0.7396901323938455,-1.488698614387546,-1.7711551100586682,0.5138921408540688,-0.9812047513137891,-0.6404771591372063,-0.976563525066066,-1.6615420899740658,4.0,3.0,4.0,1.0,4.0,4.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7313517995474346,-0.26065130467954756,1.0428686002806433,1.0105994609771145,0.5622691754677592,0.7205171462656593,1.7190145165093282,1.1653247432521594,0.9538657156134327,1.0442451339701715,-1.6615420899740658,4.0,2.0,3.0,3.0,2.0,4.0,3.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7242012352314147,0.9624654526624828,-1.3671933387367154,0.1978714752273073,-1.488698614387546,-1.7711551100586682,2.522429433612835,-0.6745576806615107,0.9538657156134327,-0.976563525066066,-1.6615420899740658,3.0,3.0,2.0,1.0,3.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.618666183856612,-0.26065130467954756,-1.711487901453481,-0.885765839105769,1.1647546229385308,1.2992688392195366,-0.6912302348011908,0.3987070666214634,1.7510371529887523,0.7640663105312053,1.559632872173717,2.0,2.0,3.0,2.0,1.0,2.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1781942751432897,2.3078938857387166,0.009984912130346668,1.2815087895603836,0.009374837435404935,0.003948021182106815,-0.6912302348011908,-0.6745576806615107,1.7510371529887523,-0.10624860726743034,0.3596600408137587,2.0,1.0,3.0,2.0,2.0,4.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9480124717460857,1.9409588585361073,0.8461288501567772,1.8233274467269218,-2.4338777281781434,-1.7711551100586682,0.11218468230231556,1.7786188845567168,0.9538657156134327,-0.976563525066066,-1.6615420899740658,3.0,2.0,3.0,5.0,2.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9543830386286186,2.0632705342703104,-0.8753439634270505,-1.156675167689038,0.009374837435404935,0.003948021182106815,-0.6912302348011908,-0.8278812159876497,-2.234820033887845,-0.976563525066066,0.3596600408137587,3.0,3.0,2.0,2.0,1.0,3.0,3.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5075405630327636,2.3078938857387166,-1.318008401205749,-0.6148565105224999,-0.543519500596949,-0.3644191610940013,0.5138921408540688,1.4719718139044384,0.15669427823811324,0.4028529834629872,-1.6615420899740658,3.0,4.0,2.0,3.0,1.0,2.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388484380459408,-0.8722096833505628,0.10835478719227967,-0.34394718193923085,-0.543519500596949,-0.8836035444382807,-0.2895227762494376,-0.36791061000923186,0.15669427823811324,-0.10624860726743034,-0.281856995190024,3.0,3.0,3.0,1.0,3.0,3.0,4.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28294932908460535,-0.6275863318821566,-0.08838496293158635,-0.6148565105224999,0.009374837435404935,0.003948021182106815,-0.2895227762494376,-0.21458707468309265,0.15669427823811324,-0.10624860726743034,-1.6615420899740658,3.0,3.0,3.0,3.0,4.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2900998934006254,-0.8722096833505628,0.7969439126258108,-0.34394718193923085,-0.935804276355192,-1.7711551100586682,0.5138921408540688,-0.6745576806615107,0.15669427823811324,-0.10624860726743034,-0.281856995190024,3.0,3.0,3.0,1.0,2.0,3.0,3.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16467314394473687,-0.13833962894534452,-0.38349458811738535,0.1978714752273073,1.7176489609708852,1.4106839701467737,-0.6912302348011908,1.4719718139044384,0.15669427823811324,-0.976563525066066,0.949911040600859,3.0,4.0,2.0,2.0,2.0,3.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0662886568859542,-0.5052746561479536,0.9444987252187103,-0.885765839105769,-0.23923978916701666,0.003948021182106815,-0.6912302348011908,-0.9812047513137891,-0.6404771591372063,-0.10624860726743034,-0.281856995190024,3.0,3.0,3.0,1.0,2.0,2.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1718237082607568,-0.5052746561479536,-1.1704535886128495,-1.156675167689038,-0.543519500596949,-0.3644191610940013,0.5138921408540688,1.6252953492305782,-0.6404771591372063,-0.10624860726743034,-0.7910577131157575,5.0,4.0,3.0,5.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.178974272576777,-0.6275863318821566,1.2887932879354758,-0.6148565105224999,0.009374837435404935,-0.3644191610940013,0.5138921408540688,2.6985600965135528,-0.6404771591372063,1.0442451339701715,-0.281856995190024,4.0,4.0,3.0,5.0,1.0,4.0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8424774203712831,-0.26065130467954756,0.7969439126258108,-1.156675167689038,0.21957550914793383,-1.7711551100586682,-0.6912302348011908,-0.6745576806615107,-0.6404771591372063,-0.10624860726743034,-1.6615420899740658,3.0,3.0,3.0,2.0,4.0,2.0,3.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3948549473419409,-0.9945213590847658,-0.13756990046255285,-0.6148565105224999,0.8359047833446286,1.1772273714369619,-0.6912302348011908,-0.06126353935695343,-0.6404771591372063,1.634381228329841,1.0978280995940177,4.0,4.0,3.0,1.0,4.0,3.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073439221201974,-0.9945213590847658,1.5347179755903082,-0.07303785335596177,-2.4338777281781434,-1.7711551100586682,-0.6912302348011908,-1.5944988926183459,1.7510371529887523,-0.976563525066066,-1.6615420899740658,3.0,4.0,3.0,1.0,4.0,3.0,4.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8424774203712831,-0.9945213590847658,-1.4655632137986485,-1.156675167689038,-1.488698614387546,-1.7711551100586682,-0.6912302348011908,-1.4411753572922066,-1.4376485965125256,-0.976563525066066,-1.6615420899740658,2.0,2.0,2.0,1.0,1.0,4.0,3.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27657876220207245,-0.3829629804137506,0.20672466225421268,1.5524181181436527,-0.935804276355192,-0.3644191610940013,1.7190145165093282,-0.36791061000923186,-0.6404771591372063,0.4028529834629872,-0.281856995190024,3.0,4.0,3.0,1.0,1.0,4.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9543830386286186,-0.8722096833505628,-0.9737138384889834,0.4687808038105764,-0.935804276355192,-0.3644191610940013,1.317307057957575,-0.8278812159876497,0.15669427823811324,0.4028529834629872,-0.7910577131157575,4.0,3.0,3.0,1.0,3.0,4.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27657876220207245,-0.3829629804137506,-1.3671933387367154,-1.156675167689038,0.40165961319364796,0.7205171462656593,-0.2895227762494376,0.09205999596918552,0.15669427823811324,1.634381228329841,0.7822165099733523,3.0,4.0,4.0,3.0,3.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2837293265180925,-0.9945213590847658,-1.514748151329615,1.8233274467269218,0.009374837435404935,0.2896758058165739,-0.2895227762494376,2.5452365611874126,0.15669427823811324,0.4028529834629872,-0.7910577131157575,4.0,1.0,4.0,4.0,4.0,3.0,2.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5003899987167435,-0.3829629804137506,-0.33430965058641887,-0.6148565105224999,1.5811746344251596,1.6080687118860466,-0.2895227762494376,1.4719718139044384,0.15669427823811324,0.4028529834629872,1.9683124764523257,3.0,4.0,3.0,1.0,1.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.067068654319441,1.5740238313334982,1.3871631629974088,-0.885765839105769,-0.23923978916701666,-0.3644191610940013,0.9155995994058219,-0.36791061000923186,-1.4376485965125256,-0.10624860726743034,-0.281856995190024,3.0,1.0,2.0,1.0,2.0,4.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5003899987167435,1.5740238313334982,0.4526493499090452,-0.34394718193923085,0.21957550914793383,-0.3644191610940013,0.11218468230231556,0.24538353129532472,0.9538657156134327,0.7640663105312053,0.0794266637425508,3.0,4.0,3.0,2.0,4.0,1.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,0.5955304254598738,0.6985740375638777,-1.156675167689038,0.7059393246235809,1.0423167878706656,-1.092937693352944,-0.06126353935695343,0.15669427823811324,1.634381228329841,0.949911040600859,3.0,3.0,3.0,2.0,2.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.1710437108272698,2.1855822100045135,-0.6294192757722179,-1.156675167689038,0.21957550914793383,0.5231324045263861,-0.6912302348011908,-0.6745576806615107,0.15669427823811324,-0.10624860726743034,-0.7910577131157575,1.0,3.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5139111299152965,-0.8722096833505628,-0.18675483799351936,-0.6148565105224999,-2.4338777281781434,-1.7711551100586682,0.11218468230231556,-1.1345282866399282,0.15669427823811324,-0.976563525066066,-1.6615420899740658,1.0,3.0,3.0,1.0,1.0,3.0,3.0
